node,centrality,community,density,betwness,closeness,eign,volatility,type,name
3258,7,0,0.08864864864864865,0.0,0.1762968898385565,8.950451870300774e-05,2,outandin,Kevin A. Roundy
973,7,0,0.08864864864864865,0.0,0.1762968898385565,8.950451870300774e-05,2,outandin,Christopher Gates 0002
5283,7,0,0.08864864864864865,0.0,0.1762968898385565,8.950451870300774e-05,2,outgoing,Shamkant B. Navathe
1573,7,0,0.08864864864864865,1.8988540750748816e-06,0.17568382233533805,9.395693009637297e-05,2,outgoing,Eli T. Brown
3391,8,0,0.08864864864864865,0.0006313131313131446,0.18045858066872586,0.00010294762118997212,4,outandin,Laura E. Matzen
3330,8,0,0.08864864864864865,0.0006313131313131446,0.18045858066872586,0.00010294762118997212,2,outandin,Kristin Divis
4034,8,0,0.08864864864864865,0.0006313131313131446,0.18045858066872586,0.00010294762118997212,2,outandin,Michael J. Haass
1177,8,0,0.08864864864864865,0.0,0.13828070938068854,5.851147141523047e-06,2,outandin,Daniel Smilkov
1120,8,0,0.08864864864864865,0.0,0.13828070938068854,5.851147141523047e-06,2,outandin,Dan Mané
1482,8,0,0.08864864864864865,0.0,0.13828070938068854,5.851147141523047e-06,2,outandin,Doug Fritz
1409,8,0,0.08864864864864865,0.0,0.13828070938068854,5.851147141523047e-06,2,outandin,Dilip Krishnan
2155,9,0,0.08864864864864865,0.0002579721814392648,0.18550012786173786,0.0001203374910895965,2,outandin,Hannah Kim
594,9,0,0.08864864864864865,2.2825527071811576e-05,0.15753427344440427,2.8191202034613945e-05,2,outandin,Bill Howe
2536,10,0,0.08864864864864865,0.00017604736838307665,0.13831362944005784,6.172781982510949e-06,2,outandin,James Wexler
2770,10,0,0.08864864864864865,0.00017604736838307665,0.13831362944005784,6.172781982510949e-06,2,outandin,Jimbo Wilson
1441,10,0,0.08864864864864865,2.505947304248791e-05,0.15755563402385436,3.678827789360713e-05,1,incoming,Dominik Moritz
437,11,0,0.08864864864864865,0.0029259021394600925,0.18708304635741843,0.00014474363330099722,1,incoming,Arvind Satyanarayan
3842,13,0,0.08864864864864865,0.002066468084614993,0.1524098637101162,1.3865702970064382e-05,2,outgoing,Martin Wattenberg
1775,13,0,0.08864864864864865,0.002066468084614993,0.1524098637101162,1.3865702970064382e-05,4,outandin,Fernanda B. Viégas
1850,13,0,0.08864864864864865,0.0027043508726813125,0.17645752481790825,9.505128278150588e-05,1,incoming,Fred Hohman
4179,13,0,0.08864864864864865,0.00016360989507737555,0.14740235962526016,2.028273285452391e-05,1,,Minsuk Kahng
3890,13,0,0.08864864864864865,0.005008398875560448,0.19424486809193012,0.00016823444355624923,1,,Matthew Brehmer
3154,14,0,0.08864864864864865,0.005460652905083036,0.1580915375409423,3.50046269920713e-05,2,outandin,Kanit Wongsuphasawat
1610,16,0,0.08864864864864865,0.0014933698017558078,0.18961697143047093,0.0001688311990081033,1,incoming,Emily Wall
2923,17,0,0.08864864864864865,0.008225908250625203,0.2000297471037917,0.0002487813874198166,1,,John T. Stasko
4673,21,0,0.08864864864864865,0.012709038376125343,0.17704903259575286,9.976932309919994e-05,1,,Polo Chau
2636,22,0,0.08864864864864865,0.027810602142587616,0.19392069441353904,0.00023635537710137286,1,,Jeffrey Heer
123,50,0,0.08864864864864865,0.09528943136506968,0.22328455052381357,0.0008638842569394322,1,,Alex Endert
3636,1,1,0.06225868725868726,0.0,0.12369308078836767,4.778283251975503e-07,2,outgoing,Maneesh Agrawala
5967,1,1,0.06225868725868726,0.0,0.11901800685505746,3.7049015570192547e-07,2,outandin,Vladimir Molchanov
4359,1,1,0.06225868725868726,0.0,0.16509985804574112,6.096856485060649e-05,1,incoming,Nils Rodrigues
3923,1,1,0.06225868725868726,0.0,0.12369308078836767,4.778283251975502e-07,2,outgoing,Maureen C. Stone
1635,1,1,0.06225868725868726,0.0,0.13813276282999595,5.226579613480223e-06,2,outgoing,Eric C. Alexander
4080,2,1,0.06225868725868726,0.0,0.1670941617667423,7.378476499167246e-05,2,outandin,Michael Traoré
317,2,1,0.06225868725868726,0.0,0.1749432100159479,0.0001024618016018228,2,outandin,André Calero Valdez
3845,2,1,0.06225868725868726,0.0,0.1749432100159479,0.0001024618016018228,2,outandin,Martina Ziefle
3013,2,1,0.06225868725868726,0.0,0.1391250958963034,5.733602826348721e-06,2,outandin,José Matute
5245,2,1,0.06225868725868726,0.0,0.16512331972799857,6.731523852174877e-05,2,outandin,Sebastian Koch
5880,3,1,0.06225868725868726,0.0,0.1497387630059183,2.9598672309328506e-05,1,incoming,Udo Schlegel
2153,3,1,0.06225868725868726,0.0,0.1497387630059183,2.9598672309328506e-05,2,outandin,Hanna Hauptmann
2213,3,1,0.06225868725868726,0.0,0.1651467880792959,7.184848485793506e-05,2,outandin,Haris Mumtaz
5279,3,1,0.06225868725868726,0.0,0.1651467880792959,7.184848485793506e-05,1,incoming,Shahid Latif
4017,3,1,0.06225868725868726,0.0009489802483433056,0.1660910235743176,8.326474944002052e-05,1,,Michael Gleicher
2414,3,1,0.06225868725868726,0.0,0.14562887591501766,7.5781935471948296e-06,2,outandin,Isaac Dykeman
5558,3,1,0.06225868725868726,0.0,0.16711819371867193,7.875832324573193e-05,2,outandin,Stéphane Puechmorel
1786,3,1,0.06225868725868726,0.0,0.16711819371867193,7.875832324573193e-05,2,outandin,Florence Nicol
1198,3,1,0.06225868725868726,0.0,0.15509514160783847,1.755667534858237e-05,2,outandin,Darren Edge
2951,3,1,0.06225868725868726,0.0,0.15509514160783847,1.755667534858237e-05,4,outandin,Jonathan Larson
984,3,1,0.06225868725868726,0.0,0.15509514160783847,1.755667534858237e-05,2,outandin,Christopher M. White
4532,3,1,0.06225868725868726,0.0,0.13905849699927308,6.138775865080425e-06,2,outandin,Paulo E. Rauber
5143,3,1,0.06225868725868726,0.0,0.13905849699927308,6.138775865080425e-06,2,outgoing,Samuel G. Fadel
159,3,1,0.06225868725868726,0.0,0.13905849699927308,6.138775865080425e-06,2,outandin,Alexandre X. Falcão
937,3,1,0.06225868725868726,0.0,0.16519374480038754,7.752596621527355e-05,2,outandin,Christof Seeger
1614,4,1,0.06225868725868726,0.0009489802483433056,0.14564712972247754,7.606441096103142e-06,2,outandin,Enamul Hoque
5947,4,1,0.06225868725868726,0.0009489802483433056,0.14564712972247754,7.60644109610314e-06,1,,Vidya Setlur
1429,4,1,0.06225868725868726,0.0,0.17368801209655096,0.00019885066911960435,1,incoming,Dirk Streeb
3575,4,1,0.06225868725868726,0.0,0.17095377385992733,9.70234292009303e-05,1,,Lyn Bartram
2778,4,1,0.06225868725868726,0.0,0.17252751312931344,8.482167521941424e-05,2,outandin,Jina Suh
2584,4,1,0.06225868725868726,0.0,0.17252751312931344,8.482167521941424e-05,2,outandin,Jason D. Williams
324,4,1,0.06225868725868726,0.0,0.1762968898385565,9.001822541682036e-05,2,outandin,Andrés Monroy-Hernández
4698,4,1,0.06225868725868726,0.0,0.14450600683073322,1.963976042609232e-05,2,outandin,Qi Han 0006
5238,4,1,0.06225868725868726,0.0,0.170427222195061,8.804923817624905e-05,2,outandin,Sebastian Baltes
5666,4,1,0.06225868725868726,0.0,0.11905459025880388,4.571784749833285e-07,2,outandin,Teodora Chitiboi
3872,4,1,0.06225868725868726,0.0,0.11905459025880388,4.571784749833285e-07,2,outgoing,Mathias Neugebauer
5596,4,1,0.06225868725868726,0.0,0.11905459025880388,4.571784749833285e-07,2,outandin,Susanne Schnell
4048,4,1,0.06225868725868726,0.0,0.11905459025880388,4.571784749833285e-07,2,outandin,Michael Markl 0001
4923,5,1,0.06225868725868726,0.0,0.16960630578396232,0.00010477647958258633,1,incoming,Rita Sevastjanova
198,5,1,0.06225868725868726,7.77629275870398e-05,0.17100409137982722,0.0001019412624505867,2,outandin,Alper Sarikaya
4887,5,1,0.06225868725868726,0.0,0.17906808459330034,0.00012553077452142318,2,outandin,Richard Alligier
2350,5,1,0.06225868725868726,0.0,0.14452398021466742,1.1318463430800693e-05,2,outandin,Hui Zhang 0027
5457,5,1,0.06225868725868726,0.0,0.14452398021466742,1.1318463430800693e-05,2,outgoing,Steffen Frey
2298,5,1,0.06225868725868726,0.0,0.14452398021466742,1.1318463430800693e-05,2,outandin,Holger Steeb
1325,5,1,0.06225868725868726,0.0,0.14452398021466742,1.1318463430800693e-05,2,outandin,David Uribe
6050,5,1,0.06225868725868726,0.0,0.14452398021466742,1.1318463430800693e-05,2,outandin,Wenping Wang
956,5,1,0.06225868725868726,0.0,0.17392198786497917,0.00021671379333518967,1,incoming,Christoph Schulz 0001
414,5,1,0.06225868725868726,0.0,0.17392198786497917,0.00021671379333518967,2,outgoing,Arlind Nocaj
5071,5,1,0.06225868725868726,0.0,0.16519374480038754,0.0001209620605754011,2,outgoing,Rudolf Netzel
5167,5,1,0.06225868725868726,0.0,0.16519374480038754,0.0001209620605754011,2,outandin,Sanjeev Balakrishnan
3992,5,1,0.06225868725868726,0.0,0.17810741890342213,0.00010094353538955247,2,outandin,Michael Brooks
439,5,1,0.06225868725868726,0.0,0.17810741890342213,0.00010094353538955247,2,outandin,Ashish Kapoor
4469,5,1,0.06225868725868726,0.0,0.17810741890342213,0.00010094353538955247,2,outandin,Patrice Y. Simard
4841,6,1,0.06225868725868726,4.2840590588616406e-05,0.18195627950609553,0.00020734316192189107,1,incoming,Rebecca Kehlbeck
5798,6,1,0.06225868725868726,0.0,0.194765806390534,0.0005373601517272873,2,outandin,Tingting Liu
6512,6,1,0.06225868725868726,0.0,0.194765806390534,0.0005373601517272873,1,incoming,Zhanglin Cheng
1713,6,1,0.06225868725868726,4.2840590588616406e-05,0.18195627950609553,0.00020734316192189107,1,incoming,Fabian Sperrle
4162,6,1,0.06225868725868726,0.0,0.18687243501542714,0.0005228388960157738,1,incoming,Mingliang Xue
6234,6,1,0.06225868725868726,0.0,0.18687243501542714,0.0005228388960157738,2,outandin,Xinyuan Yan
5032,6,1,0.06225868725868726,0.0006668186938803783,0.17928912219193424,0.00012643315742653634,1,,Romain Vuillemot
1773,6,1,0.06225868725868726,0.0004416301644946647,0.17871005858596217,9.953775485927001e-05,2,outandin,Fereshteh Amini
4675,6,1,0.06225868725868726,0.0004416301644946647,0.17871005858596217,9.953775485927001e-05,2,outgoing,Pourang Irani
3791,6,1,0.06225868725868726,9.630430087634643e-05,0.15511584580508958,3.8068917151925256e-05,2,outgoing,Markus John
5459,6,1,0.06225868725868726,9.630430087634643e-05,0.15511584580508958,3.806891715192526e-05,1,,Steffen Koch 0001
5689,7,1,0.06225868725868726,0.000769367796398512,0.17379192356056325,0.00021564705832742112,2,outandin,Thilo Spinner
2821,7,1,0.06225868725868726,4.157315426857985e-06,0.17402617956057,0.00024132067069709167,1,incoming,Jochen Görtler
1707,7,1,0.06225868725868726,0.00011208344150891385,0.1705022451835548,0.00010057247059760289,1,,Fabian Beck 0001
1195,7,1,0.06225868725868726,0.004338318551610701,0.1845866244520931,0.00011875810431111143,2,outgoing,Danyel Fisher
2120,7,1,0.06225868725868726,0.0,0.19257089839673946,0.0006749656031289845,2,outandin,Haifeng Zhang
3382,7,1,0.06225868725868726,0.004734178301057282,0.1392084342788937,5.864336326304167e-06,4,outandin,Lars Linsen
4043,7,1,0.06225868725868726,0.0,0.15108214808554493,1.4912784830746698e-05,4,outandin,Michael Krone
1791,7,1,0.06225868725868726,0.0,0.15108214808554493,1.4912784830746698e-05,2,outandin,Florian Frieß
3198,7,1,0.06225868725868726,0.0,0.15108214808554493,1.4912784830746698e-05,2,outandin,Katrin Scharnowski
5369,7,1,0.06225868725868726,0.0,0.15108214808554493,1.4912784830746698e-05,2,outandin,Silvia Fademrecht
5810,7,1,0.06225868725868726,0.0,0.15108214808554493,1.4912784830746698e-05,2,outandin,Tobias Kulschewski
3114,7,1,0.06225868725868726,0.0,0.15108214808554493,1.4912784830746698e-05,2,outandin,Jürgen Pleiss
6203,8,1,0.06225868725868726,1.384037654197688e-05,0.19260281798871637,0.0007423085284090415,1,,Xin Chen
5840,8,1,0.06225868725868726,1.384037654197688e-05,0.19260281798871637,0.0007423085284090415,2,outandin,Tong Ge
3208,8,1,0.06225868725868726,0.0,0.19260281798871637,0.0007285876315039565,1,incoming,Kecheng Lu
5132,8,1,0.06225868725868726,7.10590151998789e-05,0.1781893576025036,0.00012020694808575837,2,outandin,Saleema Amershi
1794,8,1,0.06225868725868726,0.0004600634874530656,0.16620981274866628,0.00010098151914042925,1,,Florian Heimerl
3994,8,1,0.06225868725868726,2.159262952780898e-05,0.16620981274866628,0.0001417976557020571,2,outgoing,Michael Burch
3971,9,1,0.06225868725868726,0.0012388532290650376,0.18204179867239947,0.00022366134136980945,1,incoming,Mennatallah El-Assady
6508,9,1,0.06225868725868726,0.00032366827372021223,0.1996859943161928,0.0007362384244449004,2,outandin,Zeyu Wang 0005
3141,9,1,0.06225868725868726,0.0,0.19581611070541388,0.0007668598778432113,2,outandin,Kaiyi Zhang
6190,9,1,0.06225868725868726,0.0,0.19581611070541388,0.0007668598778432113,2,outandin,Xiaotong Li
6353,9,1,0.06225868725868726,1.9148108320082842e-07,0.19263474816411238,0.0007686475714922123,2,outandin,Yinqi Sun
2181,9,1,0.06225868725868726,0.0008905867094890668,0.18603471036278033,0.0005416689490778587,2,outandin,Hansjörg Schmauder
160,9,1,0.06225868725868726,0.009444229985631259,0.16738300215009017,8.492434698346551e-05,2,outgoing,Alexandru C. Telea
3342,9,1,0.06225868725868726,0.00026659576091526624,0.17055229721501922,0.00011596172749195684,1,,Kuno Kurzhals
3675,9,1,0.06225868725868726,2.9652387454870508e-05,0.16623359097652732,0.0001463989907747158,2,outgoing,Marcel Hlawatsch
1460,10,1,0.06225868725868726,0.0002998639200039945,0.1866922880665048,0.00015465641568308288,2,outgoing,Donghao Ren
3471,10,1,0.06225868725868726,6.382702773360947e-07,0.192666688928192,0.0008497444682028231,2,outandin,Lifeng Zhu
3959,11,1,0.06225868725868726,0.006782369171332921,0.17694119094349411,0.00010544648020465927,1,,Melanie Tory
5647,11,1,0.06225868725868726,0.0054724357991454255,0.1898028096906119,0.00019445112380117588,2,outandin,Tanja Blascheck
2057,11,1,0.06225868725868726,0.0036921135514735963,0.16446890317422871,2.7727155914469934e-05,1,,Guido Reina
2713,12,1,0.06225868725868726,6.750475763415775e-05,0.1959151578023817,0.0009237910565910623,1,incoming,Jian Zhang 0070
6192,12,1,0.06225868725868726,0.0005275310936667798,0.20324869703094733,0.0009764118379241818,2,outandin,Xiaowei Chu
6288,12,1,0.06225868725868726,0.0005854290928131173,0.1990702074569001,0.0008950710247152498,2,outandin,Yanyan Wang
839,14,1,0.06225868725868726,0.0005872988669457268,0.20331982518388905,0.0010645306994909029,2,outandin,Chen Bao
4280,15,1,0.06225868725868726,0.004616192218834224,0.19117683463736854,0.0002427783030660725,1,,Nathalie Henry Riche
5536,16,1,0.06225868725868726,0.015432010687021368,0.2015564268735344,0.00029280951409041975,1,,Steven Mark Drucker
493,17,1,0.06225868725868726,0.0006348131402252953,0.19924087807371843,0.0011591879452202995,1,,Baoquan Chen
3998,19,1,0.06225868725868726,0.03563216828205487,0.20812695699909114,0.0012195496543137754,1,,Michael Correll
5703,23,1,0.06225868725868726,0.010471277287978165,0.1753127339960661,0.00013403948863572088,1,,Thomas Ertl
870,28,1,0.06225868725868726,0.017530589601743474,0.21642257420859115,0.0018425258702189165,1,,Chi-Wing Fu
959,28,1,0.06225868725868726,0.046845407664954514,0.2094021987612049,0.0010839183207311481,1,,Christophe Hurter
634,32,1,0.06225868725868726,0.03123435197055838,0.21833385962531493,0.0009838977711308563,1,,Bongshin Lee
1182,33,1,0.06225868725868726,0.02350259619733334,0.20668317341265133,0.0009666917893130163,1,,Daniel Weiskopf
4071,34,1,0.06225868725868726,0.047275625608333725,0.22230204724046795,0.0015222304608826427,1,,Michael Sedlmair
4407,39,1,0.06225868725868726,0.02958222934743553,0.21821085463397671,0.0017281475514331966,1,,Oliver Deussen
6459,40,1,0.06225868725868726,0.06177192344107744,0.22094938218785434,0.0027849148173455167,1,incoming,Yunhai Wang
5935,3,2,1.0,0.0,0.001736111111111111,1.0891785287131612e-107,2,outgoing,Veronika Soltészová
3684,3,2,1.0,0.0,0.001736111111111111,1.0891785287131612e-107,2,outandin,Marco Foscato
5405,3,2,1.0,0.0,0.001736111111111111,1.0891785287131612e-107,2,outandin,Sondre H. Eliasson
5946,3,2,1.0,0.0,0.001736111111111111,1.0891785287131612e-107,2,outandin,Vidar R. Jensen
5788,1,3,0.08824188129899216,0.0,0.15607425129965427,1.2021047487185088e-05,2,outgoing,Timothy Major
5152,3,3,0.08824188129899216,0.0,0.17632364202214354,5.5265341051147176e-05,1,incoming,Sana Malik
2369,3,3,0.08824188129899216,0.0,0.17632364202214354,7.32466246361249e-05,2,outandin,Hyunwoo Park
3964,4,3,0.08824188129899216,0.0,0.16491240433237664,0.0002466913993188132,1,incoming,Meng Xia
6214,4,3,0.08824188129899216,0.0,0.16491240433237664,0.0002466913993188132,2,outandin,Xing Mu
2184,4,3,0.08824188129899216,0.0,0.18321866933552913,0.0004883914928192296,2,outandin,Hao Dong 0008
6551,5,3,0.08824188129899216,0.0,0.18085179780948263,0.0005974565432931973,1,incoming,Zhihua Jin
5665,5,3,0.08824188129899216,0.0,0.18085179780948263,0.0005974565432931973,2,outandin,Tengfei Ma 0001
6548,5,3,0.08824188129899216,0.0,0.18946238397618229,0.0005100962602390788,2,outandin,Zhiguang Yang
3491,5,3,0.08824188129899216,0.0,0.18946238397618229,0.0005100962602390788,2,outandin,Lingyun Yu 0005
412,5,3,0.08824188129899216,0.00011340859430218218,0.18394377092384454,0.0001054236146599983,1,incoming,Arjun Srinivasan
3326,5,3,0.08824188129899216,0.0,0.15796258848911446,0.00013511503695032658,2,outandin,Kristanto Sean Njotoprawiro
2140,5,3,0.08824188129899216,0.0,0.15796258848911446,0.00013511503695032658,2,outandin,Hammad Haleem
4711,5,3,0.08824188129899216,0.0,0.15796258848911446,0.00013511503695032658,2,outandin,Qiaoan Chen
900,5,3,0.08824188129899216,0.0,0.15796258848911446,0.00013511503695032658,2,outandin,Chris Yi
4714,5,3,0.08824188129899216,0.0,0.17713000014114724,0.000428384659385303,1,incoming,Qing Chen 0001
4164,5,3,0.08824188129899216,0.0,0.17713000014114724,0.000428384659385303,2,outandin,Mingqian Zhao
5251,5,3,0.08824188129899216,0.0,0.17713000014114724,0.000428384659385303,2,outandin,Sebastien Boyer
3145,5,3,0.08824188129899216,0.0,0.17713000014114724,0.000428384659385303,1,incoming,Kalyan Veeramachaneni
5842,5,3,0.08824188129899216,0.0,0.18090811161854678,0.0005815451529846315,1,incoming,Tongshuang Wu
2131,5,3,0.08824188129899216,0.0,0.18090811161854678,0.0005815451529846315,2,outgoing,Haiyan Yang
4298,5,3,0.08824188129899216,0.0,0.18298784266550014,0.0004894183488942176,2,outandin,Naveen Pitipornvivat
2080,5,3,0.08824188129899216,0.0,0.18298784266550014,0.0004894183488942177,2,outandin,Guowei Huang
6545,6,3,0.08824188129899216,0.0,0.16335903288709772,0.00044632808517670555,2,outandin,Zhida Sun
6215,6,3,0.08824188129899216,0.0,0.1940178328478754,0.0005775918516402568,1,incoming,Xingbo Wang 0001
402,6,3,0.08824188129899216,0.0,0.1940178328478754,0.0005775918516402568,1,incoming,Aoyu Wu
2735,6,3,0.08824188129899216,0.0,0.17729215760236894,0.0004047380214420636,2,outandin,Jiaxin Bai
4722,6,3,0.08824188129899216,0.0,0.17729215760236894,0.0004047380214420636,2,outandin,Qinhan Liu
6365,6,3,0.08824188129899216,0.0,0.17729215760236894,0.0004047380214420636,2,outandin,Yiyang Tang
32,6,3,0.08824188129899216,0.0,0.17729215760236894,0.0004047380214420636,2,outandin,Abishek Puri
3204,6,3,0.08824188129899216,0.0,0.17729215760236894,0.0004047380214420636,2,outandin,Ke Li
6233,6,3,0.08824188129899216,0.0,0.15102323900778866,0.00014136178228759888,2,outandin,Xinyu Zhu
6538,6,3,0.08824188129899216,0.0,0.15102323900778866,0.00014136178228759885,2,outandin,Zheqing Yu
1414,6,3,0.08824188129899216,0.0,0.15102323900778866,0.00014136178228759885,2,outandin,Dimitrios Papadopoulos 0001
5399,6,3,0.08824188129899216,0.0,0.15102323900778866,0.00014136178228759885,2,outgoing,Siyuan Liu
5396,6,3,0.08824188129899216,0.0002974885429311895,0.18482150483949833,0.000581327429413785,1,incoming,Siwei Fu
5296,6,3,0.08824188129899216,0.0,0.17860018458744634,0.0005148114044182364,2,outandin,Shaozu Cao
5078,6,3,0.08824188129899216,0.0,0.17860018458744634,0.0005148114044182364,2,outandin,Ruixiang Zhang
6279,6,3,0.08824188129899216,0.0,0.17860018458744634,0.0005148114044182364,1,,Yangqiu Song
6404,6,3,0.08824188129899216,0.0,0.1771570057822726,0.00047713470194685046,2,outandin,Yu Ye
5443,6,3,0.08824188129899216,0.0,0.1771570057822726,0.00047713470194685046,2,outgoing,Stefan Müller Arisona
5385,6,3,0.08824188129899216,0.0,0.1771570057822726,0.00047713470194685046,2,outandin,Simon Schubiger-Banz
4856,6,3,0.08824188129899216,0.0,0.1771570057822726,0.00047713470194685046,2,outandin,Remo Aslak Burkhard
4550,6,3,0.08824188129899216,0.0,0.17775322027320267,0.0005481080702930229,2,outandin,Peng Xu
6313,6,3,0.08824188129899216,0.0,0.17775322027320267,0.0005481080702930229,2,outandin,Yeukyin Chan
6557,6,3,0.08824188129899216,0.0,0.17775322027320267,0.0005481080702930229,2,outandin,Zhipeng Wang
4146,6,3,0.08824188129899216,0.0,0.18255660658694828,0.0006822298801865685,2,outandin,Min Zhu
1458,7,3,0.08824188129899216,0.0,0.17718401965933606,0.0006331529838152924,2,outandin,Dong Sun 0001
4863,7,3,0.08824188129899216,0.0,0.17718401965933606,0.0006331529838152924,2,outandin,Renfei Huang
2694,7,3,0.08824188129899216,0.0,0.17718401965933606,0.0006331529838152924,2,outandin,Jia Zeng
5795,7,3,0.08824188129899216,0.0,0.17718401965933606,0.0006331529838152924,2,outandin,Ting-Chuen Pong
6255,7,3,0.08824188129899216,0.0,0.1811054864286044,0.0007291958328935138,2,outandin,Xun Zhao
1408,7,3,0.08824188129899216,0.0,0.1811054864286044,0.0007291958328935138,2,outandin,Dik Lun Lee
4670,7,3,0.08824188129899216,0.0033612324204419413,0.19174468662143992,0.0004443567899275525,2,outandin,Po-Ming Law
6412,7,3,0.08824188129899216,0.0,0.1811054864286044,0.0007291958328935138,4,outandin,Yuan Chen
2738,7,3,0.08824188129899216,0.0,0.17718401965933606,0.0005017179837500088,1,incoming,Jiayi Xu 0001
602,7,3,0.08824188129899216,0.0,0.17718401965933606,0.0005017179837500088,2,outandin,Bing Ni
3495,7,3,0.08824188129899216,0.0,0.17718401965933606,0.0005017179837500088,2,outgoing,Lionel M. Ni
6199,8,3,0.08824188129899216,0.0,0.1631296926752669,0.0004355638402386205,1,incoming,Xiaoyu Zhang
2233,8,3,0.08824188129899216,0.0,0.1631296926752669,0.0004355638402386205,1,incoming,He Huang
516,8,3,0.08824188129899216,0.0,0.1631296926752669,0.0004355638402386205,2,outandin,Bei Chen
3429,8,3,0.08824188129899216,0.0,0.1631296926752669,0.0004355638402386205,2,outandin,Lei Fang 0004
2716,8,3,0.08824188129899216,0.0,0.1631296926752669,0.0004355638402386205,1,incoming,Jian-Guang Lou
6579,8,3,0.08824188129899216,0.0003563724800687055,0.19011335093683343,0.0007587171137942212,1,incoming,Zhutian Chen
3443,8,3,0.08824188129899216,0.0,0.17791652134832736,0.0006683875413555005,1,incoming,Leni Yang
6329,8,3,0.08824188129899216,0.0,0.17791652134832736,0.0006683875413555005,1,incoming,Yifang Wang 0001
624,8,3,0.08824188129899216,0.0,0.17791652134832736,0.0006683875413555005,2,outandin,Bo Qiao 0001
5360,8,3,0.08824188129899216,0.0,0.17791652134832736,0.0006683875413555005,2,outandin,Si Qin
6373,8,3,0.08824188129899216,0.0,0.17791652134832736,0.0006683875413555005,2,outandin,Yong Xu
4773,8,3,0.08824188129899216,0.0023350884903740494,0.19273060224347752,0.00019031442481171526,2,outgoing,Rahul C. Basole
6040,8,3,0.08824188129899216,6.043452539451315e-05,0.18116195836076177,0.0005281036272662097,2,outgoing,Wenchao Wu
6362,8,3,0.08824188129899216,6.043452539451315e-05,0.18116195836076177,0.0005281036272662097,2,outgoing,Yixian Zheng
4710,9,3,0.08824188129899216,7.952197858020415e-05,0.18278634590623344,0.000815039014544279,1,incoming,Qianwen Wang
6017,10,3,0.08824188129899216,0.00041442141563475767,0.18961697143047093,0.0006921542984430052,1,,Wei Zeng 0004
6289,10,3,0.08824188129899216,0.002438225889179489,0.19260281798871637,0.0008769768433380408,1,incoming,Yao Ming
5398,10,3,0.08824188129899216,0.0005664660247041099,0.1887545160698385,0.0008662629877170665,2,outandin,Sixiao Yang
1463,11,3,0.08824188129899216,9.661816323175131e-06,0.16347394498113757,0.0005757460517689147,1,incoming,Dongmei Zhang 0001
1135,11,3,0.08824188129899216,0.013456382375960545,0.19985772289747608,0.001505896544713339,3,incoming,Daniel Archambault
2127,12,3,0.08824188129899216,0.0006395630167965092,0.19421240195987396,0.0007790646427209487,2,outandin,Haipeng Zeng
6247,12,3,0.08824188129899216,0.0009863718493736703,0.17759021869569402,0.0005154930458048778,2,outandin,Xuanwu Yue
6549,12,3,0.08824188129899216,0.004999040569868917,0.18805191793589998,0.0012118674562627237,1,incoming,Zhiguang Zhou
4167,13,3,0.08824188129899216,1.0611243360712574e-05,0.17734627608759554,0.0008315217018251784,2,outandin,Mingxuan Yuan
6224,13,3,0.08824188129899216,0.0019841741054330534,0.1814165184896059,0.0008217598150448139,2,outandin,Xinnan Du
6524,14,3,0.08824188129899216,0.00911614264832208,0.1848509069242644,0.0007502048481305599,1,incoming,Zhen Li 0044
6170,15,3,0.08824188129899216,0.0014992683451902312,0.1817854819971724,0.0008807615949964493,1,incoming,Xiaojuan Ma
4729,15,3,0.08824188129899216,0.0033796649924007047,0.19489647784735423,0.0008531639985381304,1,incoming,Quan Li
4712,16,3,0.08824188129899216,0.0007641591799017562,0.19215690440316288,0.0011580448998195778,2,outandin,Qiaomu Shen
2119,17,3,0.08824188129899216,0.0006298768143308429,0.18184237886164725,0.0010282349063797293,1,incoming,Haidong Zhang
6421,18,3,0.08824188129899216,0.0017142964704322142,0.19092553416462799,0.001226298885325313,2,outandin,Yuanzhe Chen
6280,18,3,0.08824188129899216,0.0030855671069602137,0.19512557530242247,0.0012193777809493072,1,incoming,Yanhong Wu
3206,19,3,0.08824188129899216,0.002906682587350132,0.1869325612815196,0.0010325884118546123,2,outandin,Ke Xu
6371,28,3,0.08824188129899216,0.005759670029074945,0.20197684702345314,0.0017979000153975236,1,incoming,Yong Wang 0021
6456,32,3,0.08824188129899216,0.006363783120809142,0.18964791919796406,0.0015733476093296008,1,incoming,Yun Wang 0012
6029,35,3,0.08824188129899216,0.014641893338020946,0.2026107760986793,0.0019767429575323157,1,,Weiwei Cui
2333,86,3,0.08824188129899216,0.09940242477935614,0.2257134422933034,0.0042795643104501626,1,,Huamin Qu
3200,2,4,0.12626262626262627,0.0,0.14566538810654706,2.303799307011099e-06,1,incoming,Katy Williams
3185,2,4,0.12626262626262627,0.0,0.14566538810654706,2.303799307011099e-06,1,,Katherine E. Isaacs
3047,2,4,0.12626262626262627,0.0,0.14902819044836807,2.642890592222973e-06,2,outandin,Julie Gerdes
3420,3,4,0.12626262626262627,0.0,0.126273940548351,3.975986290326357e-07,2,outandin,Le Liu 0007
1452,3,4,0.12626262626262627,0.0,0.126273940548351,3.975986290326357e-07,6,outandin,Donald H. House
3049,3,4,0.12626262626262627,0.0,0.14904730642969805,2.8210111697005275e-06,2,outandin,Julie Lein
